config_from,config_to,hamming_dist
362246,123776,7
362246,123782,5
362246,124422,4
362246,124800,6
362246,124802,5
362246,124806,4
362246,125572,8
362246,125824,8
362246,125826,7
362246,125828,7
362246,126596,7
362246,126598,6
362246,126722,5
362246,126848,7
362246,126850,6
362246,126852,6
362246,126854,5
362246,127872,8
362246,129668,9
362246,129920,9
362246,129924,8
362246,129926,7
362246,130946,7
362246,130950,6
362246,230272,6
362246,231296,5
362246,233218,4
362246,239552,7
362246,240576,9
362246,241536,7
362246,241600,8
362246,244614,7
362246,256896,9
362246,256898,8
362246,256902,7
362246,257920,8
362246,257926,6
362246,262022,7
362246,262662,4
362246,263942,2
362246,264066,4
362246,264070,3
362246,279298,5
362246,279302,4
362246,280324,4
362246,280454,4
362246,282502,5
362246,286720,9
362246,286721,10
362246,294918,4
362246,295174,3
362246,295430,3
362246,295942,3
362246,296454,2
362246,296710,1
362246,296838,2
362246,303110,5
362246,303622,4
362246,305030,3
362246,311808,6
362246,312064,5
362246,312066,4
362246,312070,3
362246,312198,4
362246,313092,3
362246,327686,4
362246,327750,5
362246,328198,3
362246,328582,3
362246,328583,4
362246,328704,5
362246,328710,3
362246,328774,4
362246,329474,2
362246,329478,1
362246,329602,3
362246,329604,3
362246,329606,2
362246,336384,6
362246,337798,3
362246,339846,4
362246,347138,6
362246,348038,4
362246,352256,8
362246,352768,7
362246,353024,6
362246,360448,5
362246,360960,4
362246,360962,3
362246,360964,3
362246,360966,2
362246,361088,5
362246,361089,6
362246,361092,4
362246,361094,3
362246,361216,3
362246,361218,2
362246,361222,1
362246,361234,3
362246,361344,4
362246,361346,3
362246,361348,3
362246,361349,4
362246,361350,2
362246,361351,3
362246,361358,3
362246,361362,4
362246,361472,4
362246,361473,5
362246,361474,3
362246,361478,2
362246,361730,2
362246,361984,3
362246,361985,4
362246,361986,2
362246,361988,2
362246,361990,1
362246,361991,2
362246,361998,2
362246,362112,4
362246,362113,5
362246,362118,2
362246,362119,3
362246,362240,2
362246,362242,1
362246,362244,1
362246,362246,0
362246,362247,1
362246,362254,1
362246,362311,2
362246,362368,3
362246,362369,4
362246,362370,2
362246,362372,2
362246,362373,3
362246,362374,1
362246,362375,2
362246,362382,2
362246,362432,4
362246,364288,3
362246,364290,2
362246,364292,2
362246,364294,1
362246,364416,4
362246,364418,3
362246,364422,2
362246,364423,3
362246,364430,3
362246,365446,3
362246,366340,2
362246,366342,1
362246,366466,3
362246,366470,2
362246,368646,4
362246,369152,5
362246,369154,4
362246,369156,4
362246,369158,3
362246,369166,4
362246,369408,4
362246,369409,5
362246,369426,4
362246,369536,5
362246,369537,6
362246,369538,4
362246,369540,4
362246,369542,3
362246,369550,4
362246,370176,4
362246,370178,3
362246,370180,3
362246,370182,2
362246,370190,3
362246,370304,5
362246,370305,6
362246,370306,4
362246,370310,3
362246,370311,4
362246,370432,3
362246,370434,2
362246,370436,2
362246,370438,1
362246,370560,4
362246,370561,5
362246,370562,3
362246,370563,4
362246,370564,3
362246,370566,2
362246,370567,3
362246,370574,3
362246,372484,3
362246,372486,2
362246,372608,5
362246,372609,6
362246,372610,4
362246,372612,4
362246,372613,5
362246,372614,3
362246,372615,4
362246,373505,6
362246,373638,4
362246,374656,5
362246,375686,5
362246,376704,6
362246,376832,6
362246,377344,5
362246,377346,4
362246,377350,3
362246,377351,4
362246,377358,4
362246,377478,4
362246,377602,3
362246,377606,2
362246,377607,3
362246,377614,3
362246,377730,4
362246,377732,4
362246,377734,3
362246,377735,4
362246,377858,4
362246,378369,5
362246,378374,2
362246,378502,3
362246,378626,2
362246,378628,2
362246,378630,1
362246,378638,2
362246,378752,4
362246,378754,3
362246,378756,3
362246,378757,4
362246,378758,2
362246,378759,3
362246,380422,3
362246,380806,3
362246,381446,4
362246,381702,3
362246,382726,2
362246,382855,4
362246,385030,5
362246,385536,6
362246,385540,5
362246,385542,4
362246,385792,5
362246,385794,4
362246,385796,4
362246,385798,3
362246,385920,6
362246,385922,5
362246,385924,5
362246,385926,4
362246,385928,7
362246,386438,4
362246,386560,5
362246,386562,4
362246,386566,3
362246,386574,4
362246,386694,4
362246,386816,4
362246,386818,3
362246,386820,3
362246,386822,2
362246,386945,6
362246,386946,4
362246,386950,3
362246,387840,6
362246,387972,6
362246,387976,8
362246,388000,8
362246,388008,9
362246,388614,4
362246,388998,4
362246,388999,5
362246,389633,8
362246,389889,7
362246,392064,8
362246,392096,9
362246,426246,4
362246,426247,5
362246,426263,6
362246,426496,6
362246,426752,5
362246,427910,3
362246,436102,4
362246,443136,6
362246,460546,3
362246,460550,2
362246,460674,4
362246,468870,4
362246,478210,7
362246,478214,6
362246,478726,5
362246,491522,5
362246,491799,5
362246,492032,5
362246,492033,6
362246,492034,4
362246,492037,5
362246,492038,3
362246,492165,6
362246,492288,4
362246,492290,3
362246,492294,2
362246,492421,5
362246,492550,3
362246,492566,4
362246,492806,2
362246,492822,3
362246,492823,4
362246,492934,3
362246,493056,4
362246,493058,3
362246,493062,2
362246,493186,4
362246,493190,3
362246,493191,4
362246,493312,3
362246,493314,2
362246,493316,2
362246,493318,1
362246,493440,4
362246,493441,5
362246,493442,3
362246,493446,2
362246,493447,3
362246,493454,3
362246,495366,2
362246,495494,3
362246,497414,2
362246,497538,4
362246,499712,7
362246,500224,6
362246,500225,7
362246,500480,5
362246,500486,3
362246,500498,5
362246,500608,6
362246,500611,6
362246,500612,5
362246,500614,4
362246,500615,5
362246,501248,5
362246,501250,4
362246,501254,3
362246,501377,7
362246,501381,6
362246,501382,4
362246,501383,5
362246,501504,4
362246,501506,3
362246,501510,2
362246,501632,5
362246,501633,6
362246,501634,4
362246,501635,5
362246,501636,4
362246,501637,5
362246,501638,3
362246,501639,4
362246,502663,6
362246,503425,8
362246,503680,6
362246,503681,7
362246,503683,6
362246,503685,6
362246,503686,4
362246,503687,5
362246,506754,7
362246,506758,6
362246,507906,6
362246,508162,5
362246,508416,6
362246,508417,7
362246,508418,5
362246,508420,5
362246,508421,6
362246,508422,4
362246,508672,5
362246,508674,4
362246,508675,5
362246,508678,3
362246,508802,5
362246,508806,4
362246,508930,5
362246,508950,5
362246,509206,4
362246,509440,5
362246,509442,4
362246,509443,5
362246,509446,3
362246,509571,6
362246,509574,4
362246,509696,4
362246,509698,3
362246,509699,4
362246,509702,2
362246,509826,4
362246,509830,3
362246,511494,4
362246,511746,4
362246,511750,3
362246,511878,4
362246,516608,7
362246,516610,6
362246,516612,6
362246,516614,5
362246,516864,6
362246,516866,5
362246,516870,4
362246,516871,5
362246,516992,7
362246,516994,6
362246,516995,7
362246,516996,6
362246,516998,5
362246,517632,6
362246,517634,5
362246,517636,5
362246,517638,4
362246,517766,5
362246,517888,5
362246,517890,4
362246,517894,3
362246,517895,4
362246,518016,6
362246,518017,7
362246,518018,5
362246,518019,6
362246,518020,5
362246,518021,6
362246,518022,4
362246,518023,5
362246,518662,6
362246,518912,7
362246,518918,5
362246,519044,7
362246,519046,6
362246,519680,7
362246,519682,6
362246,519686,5
362246,519938,5
362246,520066,6
362246,520069,7
362246,520070,5
362246,520102,6
362246,524167,7
362246,558978,5
362246,560002,7
362246,560034,8
362246,561024,7
362246,561026,6
362246,563072,7
362246,563074,6
362246,565120,8
362246,565122,7
362246,567170,6
362246,569218,7
362246,589824,8
362246,590336,7
362246,591746,5
362246,599552,7
362246,599680,8
362246,622592,7
362246,623490,5
362246,623494,4
362246,623522,6
362246,623620,5
362246,624128,5
362246,624130,4
362246,624134,3
362246,624260,5
362246,624262,4
362246,624263,5
362246,624279,6
362246,624386,3
362246,624388,3
362246,624390,2
362246,624391,3
362246,624512,5
362246,624514,4
362246,624516,4
362246,624518,3
362246,624519,4
362246,625570,7
362246,626176,6
362246,626178,5
362246,626182,4
362246,626310,5
362246,626432,5
362246,626434,4
362246,626562,5
362246,626564,5
362246,626566,4
362246,627328,8
362246,627332,7
362246,630274,6
362246,630530,5
362246,630534,4
362246,631296,7
362246,631682,6
362246,631683,7
362246,632320,6
362246,632322,5
362246,632326,4
362246,632448,7
362246,632450,6
362246,632454,5
362246,632471,7
362246,632704,6
362246,632706,5
362246,632710,4
362246,633732,7
362246,634370,6
362246,634374,5
362246,634502,6
362246,634519,8
362246,634752,7
362246,634753,8
362246,634754,6
362246,634757,7
362246,634758,5
362246,634759,6
362246,634774,6
362246,634775,7
362246,635520,9
362246,635584,10
362246,635840,9
362246,638850,7
362246,638854,6
362246,639492,6
362246,639494,5
362246,640004,6
362246,640514,5
362246,640516,5
362246,640518,4
362246,640902,4
362246,642950,5
362246,646020,8
362246,647684,7
362246,647686,6
362246,648066,7
362246,648067,8
362246,648710,5
362246,649090,6
362246,650882,8
362246,650886,7
362246,651138,7
362246,651142,6
362246,654212,9
362246,721408,8
362246,722432,7
362246,755200,6
362246,755584,6
362246,761346,7
362246,761602,6
362246,762755,8
362246,762816,9
362246,763776,7
362246,763777,8
362246,764800,9
362246,764864,10
362246,765442,7
362246,765446,6
362246,765824,8
362246,765825,9
362246,765826,7
362246,765827,8
362246,765830,6
362246,765831,7
362246,765846,7
362246,765847,8
362246,766912,10
362246,769926,7
362246,769927,8
362246,774022,6
362246,778118,7
362246,779011,8
362246,779139,9
362246,781058,8
362246,781059,9
362246,781826,8
362246,781954,9
362246,781958,8
362246,782214,7
362246,786310,8
362246,829318,4
362246,853764,3
362246,861831,6
362246,862086,4
362246,862087,5
362246,885248,5
362246,885380,5
362246,885382,4
362246,885506,3
362246,885632,5
362246,885638,3
362246,886272,4
362246,886276,3
362246,886278,2
362246,886279,3
362246,886290,4
362246,886310,3
362246,886400,5
362246,886404,4
362246,886406,3
362246,886407,4
362246,886438,4
362246,886439,5
362246,886530,2
362246,886534,1
362246,886535,2
362246,886566,2
362246,886656,4
362246,886660,3
362246,886662,2
362246,886663,3
362246,886679,4
362246,888487,6
362246,888711,4
362246,889476,6
362246,893446,4
362246,893702,3
362246,893714,5
362246,893826,5
362246,893830,4
362246,894470,3
362246,894471,4
362246,894482,5
362246,894594,5
362246,894598,4
362246,894599,5
362246,894726,2
362246,894727,3
362246,894738,4
362246,894848,5
362246,894849,6
362246,894850,4
362246,894852,4
362246,894854,3
362246,894855,4
362246,894871,5
362246,895872,7
362246,895876,6
362246,896897,7
362246,896898,5
362246,900998,5
362246,901638,4
362246,902022,4
362246,902660,4
362246,902662,3
362246,902790,4
362246,902918,2
362246,903046,3
362246,903047,4
362246,905094,4
362246,907143,5
362246,909824,7
362246,909828,6
362246,909830,5
362246,909958,6
362246,910982,5
362246,911110,3
362246,911238,4
362246,912896,7
362246,912898,6
362246,913286,5
362246,913287,6
362246,958981,8
362246,984836,4
362246,992903,7
362246,1016322,5
362246,1016325,6
362246,1016453,7
362246,1016580,4
362246,1016704,6
362246,1016706,5
362246,1016708,5
362246,1016710,4
362246,1016711,5
362246,1017344,5
362246,1017346,4
362246,1017350,3
362246,1017351,4
362246,1017362,5
362246,1017479,5
362246,1017600,4
362246,1017602,3
362246,1017604,3
362246,1017606,2
362246,1017728,5
362246,1017729,6
362246,1017730,4
362246,1017731,5
362246,1017734,3
362246,1017735,4
362246,1017742,4
362246,1019783,5
362246,1023878,5
362246,1024516,6
362246,1024517,7
362246,1024644,7
362246,1024645,8
362246,1024896,7
362246,1024898,6
362246,1024902,5
362246,1025024,7
362246,1025152,8
362246,1025536,6
362246,1025554,6
362246,1025669,7
362246,1025670,5
362246,1025671,6
362246,1025792,5
362246,1025794,4
362246,1025795,5
362246,1025798,3
362246,1025806,4
362246,1025920,6
362246,1025922,5
362246,1025923,6
362246,1025924,5
362246,1025925,6
362246,1025926,4
362246,1025927,5
362246,1025934,5
362246,1025935,6
362246,1025943,6
362246,1026818,6
362246,1026822,5
362246,1026944,8
362246,1026946,7
362246,1026950,6
362246,1027586,6
362246,1027719,7
362246,1027846,4
362246,1027854,5
362246,1027968,7
362246,1027969,8
362246,1027970,6
362246,1027971,7
362246,1027972,6
362246,1027974,5
362246,1027975,6
362246,1027983,7
362246,1030022,5
362246,1030023,6
362246,1030039,7
362246,1031042,8
362246,1032066,7
362246,1032070,6
362246,1032071,7
362246,1032710,5
362246,1032962,5
362246,1033088,7
362246,1033990,3
362246,1034118,4
362246,1034119,5
362246,1040262,6
362246,1040390,7
362246,1040902,6
362246,1041030,7
362246,1041280,8
362246,1041282,7
362246,1041283,8
362246,1041284,7
362246,1041286,6
362246,1041414,6
362246,1041926,5
362246,1042054,6
362246,1042178,5
362246,1042182,4
362246,1042304,7
362246,1042308,6
362246,1042309,7
362246,1042310,5
362246,1042311,6
362246,1043202,7
362246,1043332,8
362246,1043968,8
362246,1043970,7
362246,1043974,6
362246,1044102,7
362246,1044230,5
362246,1044352,8
362246,1044354,7
362246,1044356,7
362246,1044357,8
362246,1044358,6
362246,1044359,7
362246,1044367,8
362246,1046407,7
362246,1048452,8
362246,1048453,9
362246,1048455,8
392710,44544,6
392710,44672,7
392710,44928,8
392710,44932,7
392710,60928,5
392710,63110,4
392710,69122,6
392710,69126,5
392710,81414,3
392710,93696,5
392710,98054,3
392710,98182,4
392710,98818,7
392710,99328,8
392710,99840,7
392710,99842,6
392710,99846,5
392710,99974,6
392710,100096,8
392710,100098,7
392710,100224,9
392710,100226,8
392710,101888,6
392710,101890,5
392710,101894,4
392710,102022,5
392710,102144,7
392710,102146,6
392710,102150,5
392710,102274,7
392710,102278,6
392710,104326,6
392710,105990,3
392710,106246,4
392710,106374,5
392710,107012,6
392710,107014,5
392710,107015,6
392710,108036,5
392710,108038,4
392710,108039,5
392710,108162,6
392710,108166,5
392710,108418,7
392710,108422,6
392710,109826,6
392710,110080,5
392710,110082,4
392710,110084,4
392710,110086,3
392710,110087,4
392710,110208,6
392710,110210,5
392710,110214,4
392710,110246,5
392710,110262,6
392710,110338,5
392710,110342,4
392710,110464,7
392710,110466,6
392710,110467,7
392710,110470,5
392710,110498,7
392710,110506,8
392710,112130,4
392710,112132,4
392710,112134,3
392710,112260,5
392710,113154,4
392710,114176,4
392710,114178,3
392710,114180,3
392710,114182,2
392710,114184,5
392710,114186,4
392710,114188,4
392710,114190,3
392710,114214,3
392710,114240,5
392710,114242,4
392710,114246,3
392710,114306,4
392710,114308,4
392710,114310,3
392710,114312,6
392710,114338,5
392710,114342,4
392710,114358,5
392710,114432,5
392710,114434,4
392710,114436,4
392710,114438,3
392710,114562,5
392710,114566,4
392710,114567,5
392710,114568,7
392710,114570,6
392710,114598,5
392710,114602,7
392710,115200,7
392710,115714,6
392710,116226,5
392710,116230,4
392710,118272,5
392710,118274,4
392710,118278,3
392710,118534,4
392710,118662,5
392710,120710,5
392710,121734,5
392710,123392,6
392710,123396,5
392710,123398,4
392710,124416,5
392710,124418,4
392710,124482,5
392710,124674,5
392710,124806,5
392710,125440,5
392710,125442,4
392710,125444,4
392710,126464,4
392710,126466,3
392710,126468,3
392710,126470,2
392710,126471,3
392710,126592,5
392710,126596,4
392710,126598,3
392710,126599,4
392710,126722,4
392710,126726,3
392710,126848,6
392710,126850,5
392710,126851,6
392710,126852,5
392710,126854,4
392710,127490,4
392710,127616,6
392710,128514,3
392710,128774,3
392710,129538,3
392710,129540,3
392710,129542,2
392710,129550,3
392710,129670,3
392710,129792,5
392710,129794,4
392710,129796,4
392710,129798,3
392710,129922,5
392710,129926,4
392710,130562,2
392710,130566,1
392710,130567,2
392710,130572,3
392710,130574,2
392710,130630,2
392710,130688,4
392710,130690,3
392710,130692,3
392710,130694,2
392710,130695,3
392710,130816,4
392710,130818,3
392710,130822,2
392710,130823,3
392710,130830,3
392710,130944,5
392710,130946,4
392710,130948,4
392710,130950,3
392710,130951,4
392710,130952,6
392710,130954,5
392710,130982,4
392710,192000,6
392710,231296,10
392710,231298,9
392710,233350,7
392710,233351,8
392710,237446,6
392710,239106,6
392710,241154,5
392710,243202,5
392710,244614,6
392710,245254,3
392710,245632,7
392710,245634,6
392710,245638,5
392710,245639,6
392710,245670,6
392710,254464,7
392710,254466,6
392710,254470,5
392710,256512,6
392710,260098,5
392710,260610,4
392710,261634,3
392710,261638,2
392710,261767,4
392710,261888,5
392710,261894,3
392710,262016,6
392710,262018,5
392710,262022,4
392710,262023,5
392710,262656,9
392710,278532,8
392710,279040,8
392710,279044,7
392710,296710,6
392710,317190,4
392710,320000,6
392710,320004,5
392710,320006,4
392710,323072,4
392710,325126,2
392710,325254,3
392710,325382,3
392710,331526,5
392710,331654,6
392710,333702,6
392710,339846,5
392710,355840,4
392710,360960,7
392710,360962,6
392710,361218,7
392710,361344,9
392710,361472,7
392710,361478,5
392710,361984,6
392710,361986,5
392710,361987,6
392710,361990,4
392710,361994,6
392710,362242,6
392710,362243,7
392710,362246,5
392710,362370,7
392710,362371,8
392710,362374,6
392710,362375,7
392710,363270,5
392710,364034,4
392710,364038,3
392710,364290,5
392710,364291,6
392710,364294,4
392710,364418,6
392710,364419,7
392710,364422,5
392710,366470,5
392710,368134,2
392710,368390,3
392710,368518,4
392710,369158,4
392710,369159,5
392710,369286,5
392710,369410,6
392710,370178,4
392710,370179,5
392710,370180,4
392710,370182,3
392710,370183,4
392710,370215,5
392710,370310,4
392710,370434,5
392710,370438,4
392710,370566,5
392710,371202,4
392710,371207,4
392710,371458,5
392710,371462,4
392710,371714,4
392710,371970,5
392710,372226,3
392710,372228,3
392710,372230,2
392710,372231,3
392710,372354,4
392710,372358,3
392710,372359,4
392710,372486,3
392710,372608,6
392710,372610,5
392710,372614,4
392710,373254,3
392710,374274,3
392710,374534,3
392710,374662,4
392710,376320,3
392710,376326,1
392710,376328,4
392710,376454,2
392710,376582,2
392710,376710,3
392710,376711,4
392710,376832,7
392710,377344,6
392710,377346,5
392710,377348,5
392710,377350,4
392710,377476,6
392710,377602,6
392710,377606,5
392710,377734,6
392710,377735,7
392710,377856,6
392710,377862,4
392710,378370,4
392710,378372,4
392710,378374,3
392710,378626,5
392710,378630,4
392710,378758,5
392710,378759,6
392710,379654,4
392710,380416,4
392710,380418,3
392710,380420,3
392710,380422,2
392710,380674,4
392710,380676,4
392710,380678,3
392710,380804,5
392710,380806,4
392710,382470,2
392710,382598,3
392710,382599,4
392710,382726,3
392710,382854,4
392710,383748,4
392710,383750,3
392710,384518,1
392710,384646,2
392710,384782,3
392710,384902,3
392710,384910,4
392710,385536,5
392710,385538,4
392710,385542,3
392710,385543,4
392710,385666,5
392710,385668,5
392710,385670,4
392710,385794,5
392710,385798,4
392710,385806,5
392710,385924,6
392710,385926,5
392710,386054,3
392710,386055,4
392710,386562,3
392710,386566,2
392710,386567,3
392710,386690,4
392710,386694,3
392710,386816,5
392710,386818,4
392710,386822,3
392710,386824,6
392710,386826,5
392710,386830,4
392710,386950,4
392710,387586,3
392710,387588,3
392710,387590,2
392710,387842,4
392710,388102,2
392710,388608,3
392710,388610,2
392710,388612,2
392710,388614,1
392710,388615,2
392710,388742,2
392710,388866,3
392710,388868,3
392710,388870,2
392710,388992,5
392710,388998,3
392710,389006,4
392710,389632,4
392710,389634,3
392710,389638,2
392710,389760,5
392710,389762,4
392710,389766,3
392710,390020,5
392710,390658,2
392710,390662,1
392710,390918,2
392710,391686,1
392710,391814,2
392710,391942,2
392710,392198,1
392710,392706,1
392710,392708,1
392710,392710,0
392710,392711,1
392710,392838,1
392710,392839,2
392710,392962,2
392710,392964,2
392710,392966,1
392710,392967,2
392710,392974,2
392710,393090,3
392710,393094,2
392710,393095,3
392710,395142,9
392710,399238,8
392710,409600,10
392710,409604,9
392710,411526,8
392710,437765,6
392710,437767,5
392710,442368,9
392710,444294,7
392710,451072,7
392710,454144,5
392710,464774,7
392710,470919,7
392710,473990,6
392710,474886,4
392710,475014,5
392710,475015,6
392710,486278,6
392710,487170,5
392710,487174,4
392710,487302,5
392710,490374,5
392710,491524,8
392710,491648,10
392710,491904,11
392710,491908,10
392710,492034,7
392710,492036,7
392710,492292,8
392710,492294,7
392710,492302,8
392710,492416,10
392710,492420,9
392710,492422,8
392710,492546,7
392710,493058,6
392710,493066,7
392710,493070,6
392710,493318,6
392710,493326,7
392710,493442,8
392710,493443,9
392710,493446,7
392710,493447,8
392710,494340,7
392710,494342,6
392710,495238,5
392710,495360,7
392710,495362,6
392710,495488,8
392710,495489,9
392710,495494,6
392710,499584,7
392710,499840,9
392710,500226,6
392710,500230,5
392710,500486,6
392710,500614,7
392710,500615,8
392710,501250,5
392710,501251,6
392710,501254,4
392710,501255,5
392710,501287,6
392710,501378,6
392710,501382,5
392710,501632,8
392710,501633,9
392710,501634,7
392710,501635,8
392710,501638,6
392710,501639,7
392710,501647,8
392710,502402,6
392710,502403,7
392710,502659,8
392710,503302,3
392710,503303,4
392710,503426,5
392710,503430,4
392710,503554,5
392710,503558,4
392710,503680,7
392710,503681,8
392710,503682,6
392710,503683,7
392710,503685,7
392710,503686,5
392710,503687,6
392710,504326,4
392710,505346,4
392710,505734,5
392710,505735,6
392710,506752,7
392710,507398,2
392710,507399,3
392710,507526,3
392710,507650,4
392710,507654,3
392710,507776,6
392710,507777,7
392710,507778,5
392710,507781,6
392710,507782,4
392710,507783,5
392710,507904,8
392710,508032,9
392710,508164,8
392710,508292,9
392710,508416,7
392710,508422,5
392710,508673,9
392710,508674,7
392710,508675,8
392710,508676,7
392710,508678,6
392710,508800,9
392710,508930,6
392710,508934,5
392710,509440,6
392710,509444,5
392710,509446,4
392710,509696,7
392710,509698,6
392710,509702,5
392710,509830,6
392710,509831,7
392710,510724,6
392710,511750,4
392710,511878,5
392710,514820,5
392710,515590,2
392710,515719,4
392710,516224,8
392710,516608,6
392710,516610,5
392710,516612,5
392710,516614,4
392710,516615,5
392710,516738,6
392710,516866,6
392710,516867,7
392710,516870,5
392710,516875,8
392710,516992,8
392710,516994,7
392710,516998,6
392710,517126,4
392710,517387,8
392710,517632,5
392710,517638,3
392710,517766,4
392710,517888,6
392710,517894,4
392710,517895,5
392710,517896,7
392710,517899,7
392710,518017,8
392710,518018,6
392710,518022,5
392710,518023,6
392710,518658,4
392710,518662,3
392710,518918,4
392710,519680,4
392710,519682,3
392710,519683,4
392710,519686,2
392710,519687,3
392710,519694,3
392710,519808,5
392710,519814,3
392710,519938,4
392710,519942,3
392710,519943,4
392710,520066,5
392710,520070,4
392710,520071,5
392710,520704,5
392710,520706,4
392710,520966,4
392710,521092,6
392710,521094,5
392710,521095,6
392710,522119,5
392710,522242,4
392710,522758,2
392710,523014,3
392710,523266,3
392710,523270,2
392710,523778,2
392710,523782,1
392710,523783,2
392710,523910,2
392710,523911,3
392710,524038,2
392710,524039,3
392710,524165,5
392710,524166,3
392710,524167,4
392710,536064,8
392710,536066,7
392710,536071,7
392710,552448,7
392710,563078,8
392710,564870,6
392710,565126,7
392710,569216,9
392710,569220,8
392710,573316,7
392710,573318,6
392710,601095,7
392710,601600,7
392710,601607,6
392710,605698,5
392710,605702,4
392710,605703,5
392710,605734,5
392710,605735,6
392710,616964,6
392710,617984,6
392710,618368,8
392710,618400,9
392710,618404,8
392710,619076,7
392710,619204,8
392710,621060,5
392710,621124,6
392710,622080,5
392710,622084,4
392710,622148,5
392710,622150,4
392710,623362,9
392710,623490,10
392710,624128,8
392710,624130,7
392710,624134,6
392710,624258,8
392710,624262,7
392710,624386,8
392710,624512,10
392710,624514,9
392710,624518,8
392710,625158,6
392710,625159,7
392710,625410,8
392710,626176,7
392710,626178,6
392710,626180,6
392710,626182,5
392710,626198,6
392710,626304,8
392710,626306,7
392710,626432,8
392710,626560,9
392710,628354,7
392710,628358,6
392710,628614,7
392710,630276,5
392710,630402,6
392710,630406,5
392710,630663,7
392710,631302,6
392710,631303,7
392710,631680,10
392710,631682,9
392710,632322,6
392710,632326,5
392710,632450,7
392710,632454,6
392710,632704,9
392710,632706,8
392710,632710,7
392710,633351,6
392710,633728,9
392710,634368,6
392710,634370,5
392710,634372,5
392710,634374,4
392710,634375,5
392710,634390,5
392710,634496,7
392710,634497,8
392710,634498,6
392710,634500,6
392710,634501,7
392710,634502,5
392710,634503,6
392710,634534,6
392710,634550,7
392710,634624,7
392710,634630,5
392710,634752,8
392710,634754,7
392710,634755,8
392710,634756,7
392710,634758,6
392710,634759,7
392710,634790,7
392710,636550,5
392710,636806,6
392710,638464,5
392710,638466,4
392710,638468,4
392710,638470,3
392710,638592,6
392710,638593,7
392710,638594,5
392710,638595,6
392710,638596,5
392710,638598,4
392710,638599,5
392710,638626,6
392710,638630,5
392710,638662,5
392710,638663,6
392710,638848,7
392710,638849,8
392710,638850,6
392710,638854,5
392710,638855,6
392710,638880,8
392710,638882,7
392710,638886,6
392710,638918,6
392710,639488,8
392710,639874,9
392710,641794,7
392710,641922,8
392710,642562,5
392710,642566,4
392710,642582,5
392710,642950,6
392710,646660,4
392710,646662,3
392710,647047,6
392710,647680,7
392710,647686,5
392710,648070,7
392710,648704,6
392710,648706,5
392710,648710,4
392710,649094,6
392710,649732,5
392710,649733,6
392710,649735,5
392710,650112,8
392710,650118,6
392710,650119,7
392710,650752,5
392710,650754,4
392710,650758,3
392710,650774,4
392710,650880,6
392710,650886,4
392710,650887,5
392710,651008,6
392710,651010,5
392710,651014,4
392710,651136,7
392710,651140,6
392710,651142,5
392710,651143,6
392710,651172,7
392710,651174,6
392710,653990,5
392710,654214,5
392710,654246,6
392710,654850,3
392710,654852,3
392710,654854,2
392710,654870,3
392710,654918,3
392710,654976,5
392710,654978,4
392710,654979,5
392710,654982,3
392710,654983,4
392710,654998,4
392710,655014,4
392710,655046,4
392710,655078,5
392710,655232,6
392710,655234,5
392710,655238,4
392710,655239,5
392710,655254,5
392710,655270,5
392710,655286,6
392710,699906,7
392710,699938,8
392710,700034,8
392710,700194,9
392710,732679,7
392710,733057,11
392710,733063,9
392710,736774,5
392710,736775,6
392710,736806,6
392710,737159,8
392710,749447,8
392710,753152,6
392710,753543,7
392710,755200,9
392710,757638,8
392710,757639,9
392710,761734,7
392710,761735,8
392710,763394,7
392710,763522,8
392710,763523,9
392710,763778,9
392710,764800,10
392710,765441,8
392710,765442,6
392710,765446,5
392710,765447,6
392710,765568,8
392710,765569,9
392710,765570,7
392710,765730,8
392710,765824,9
392710,765825,10
392710,765826,8
392710,765830,7
392710,765831,8
392710,767942,8
392710,769536,6
392710,769537,7
392710,769542,4
392710,769670,5
392710,769671,6
392710,769702,6
392710,769794,6
392710,769798,5
392710,769922,7
392710,769926,6
392710,769927,7
392710,769958,7
392710,769990,7
392710,773654,6
392710,781191,8
392710,781447,7
392710,781826,5
392710,781830,4
392710,781831,5
392710,781958,5
392710,781959,6
392710,782114,7
392710,782214,6
392710,782215,7
392710,782246,7
392710,784903,5
392710,785287,7
392710,785543,6
392710,785575,7
392710,785831,8
392710,785920,5
392710,785922,4
392710,785926,3
392710,785927,4
392710,786054,4
392710,786055,5
392710,786086,5
392710,786087,6
392710,786176,6
392710,786178,5
392710,786310,5
392710,786311,6
392710,786342,6
392710,786343,7
392710,786374,6
392710,786944,10
392710,786948,9
392710,786950,8
392710,803334,7
392710,804358,6
392710,821126,8
392710,835078,3
392710,836614,6
392710,837126,5
392710,844806,5
392710,885250,7
392710,885378,8
392710,885506,8
392710,885638,8
392710,886272,7
392710,886274,6
392710,886530,7
392710,886658,8
392710,886662,7
392710,886663,8
392710,888704,8
392710,888707,8
392710,888711,7
392710,893446,5
392710,893447,6
392710,893570,7
392710,893572,7
392710,893574,6
392710,894470,4
392710,894471,5
392710,894594,6
392710,894598,5
392710,894599,6
392710,894850,7
392710,894854,6
392710,896514,4
392710,896517,5
392710,896518,3
392710,896519,4
392710,896642,5
392710,896646,4
392710,896647,5
392710,896896,7
392710,896898,6
392710,896899,7
392710,896902,5
392710,896903,6
392710,898562,4
392710,898566,3
392710,898694,4
392710,900610,3
392710,900614,2
392710,900742,3
392710,900743,4
392710,900870,3
392710,900998,4
