config_from,config_to,t_to
1016833,1041409,11
1016833,984065,11
1016833,1016833,11
1016833,885760,11
1016833,492545,11
1016833,754817,11
1016833,1025025,11
1016833,1016833,11
1016833,1016833,11
1016833,1017344,11
1016833,1016965,11
1016833,1016832,11
1016833,1025025,11
1016833,361472,11
1016833,648320,11
1016833,1016839,11
1016833,1016833,11
1016833,1025025,11
1016833,1025025,11
1016833,1032193,11
1016833,1016833,11
787334,919431,11
787334,820102,11
787334,900,11
787334,919302,11
787334,853894,11
787334,787336,11
787334,984966,11
787334,819970,11
787334,525190,11
787334,296836,11
787334,557958,11
787334,264070,11
787334,361350,11
787334,803718,11
787334,279428,11
787334,788358,11
787334,885638,11
787334,805766,11
787334,918406,11
787334,361350,11
787334,328582,11
787334,492422,11
787334,820998,11
787334,582534,11
787334,967170,11
787334,264071,11
787334,788358,11
787334,852870,11
787334,804742,11
787334,902020,11
787334,377734,11
787334,624518,11
787334,921350,11
787334,934656,11
787334,279430,11
787334,337794,11
787334,951174,11
787334,919430,11
787334,787335,11
787334,852868,11
787334,295686,11
787334,590598,11
787334,542598,11
787334,967558,11
787334,960390,11
787334,263046,11
787334,918400,11
787334,852870,11
787334,885638,11
787334,363398,11
787334,902,11
787334,1017742,11
787334,459655,11
787334,820870,11
787334,279430,11
787334,295812,11
787334,926599,11
787334,869254,11
787334,262534,11
787334,803718,11
787334,328582,11
787334,787330,11
787334,789382,11
787334,295822,11
787334,467846,11
787334,787330,11
787334,853894,11
787334,295814,11
787334,557954,11
787334,951174,11
787334,460679,11
787334,918406,11
787334,66182,11
787334,689058,11
787334,951170,11
787334,942982,11
787334,787333,11
787334,362374,11
787334,394116,11
787334,377350,11
787334,426887,11
787334,263046,11
787334,328582,11
787334,803716,11
787334,263044,11
787334,525186,11
787334,918406,11
787334,918274,11
787334,803718,11
787334,967302,11
787334,919430,11
787334,328582,11
787334,803588,11
787334,918406,11
787334,788358,11
787334,787406,11
787334,722830,11
787334,279430,11
787334,919438,11
787334,525190,11
1041922,501250,11
1041922,1042946,11
1041922,1041922,11
1041922,1025539,11
1041922,1041926,11
1041922,1041922,11
1041922,1025670,11
1041922,1033730,11
1041922,1041922,11
1041922,1040896,11
1041922,902662,11
1041922,993152,11
1041922,1027586,11
1041922,1041920,11
1041922,910854,11
1041922,1040897,11
1041922,1025536,11
1041922,1041920,11
1041922,1027586,11
1041922,1041927,11
1041922,1025543,11
1041922,1042178,11
1041922,1041922,11
1041922,1041923,11
1041922,378370,11
1041922,517634,11
1041922,1025538,11
1041922,1042306,11
1041922,1043971,11
1041922,911110,11
1041922,500226,11
1041922,1041920,11
1041922,1042050,11
1041922,1027586,11
1041922,1041922,11
1041922,1041922,11
1041922,508930,11
1041922,1042054,11
1041922,1043970,11
1041922,1041920,11
1041922,1025538,11
1041922,1041922,11
1041922,1025666,11
1041922,370178,11
1041922,1041926,11
1041922,509446,11
1041922,517634,11
1041922,1041926,11
1041922,1041926,11
1041922,1041922,11
1041922,1033728,11
1041922,1044355,11
1041922,910854,11
1041922,1041922,11
1041922,1041922,11
1041922,1017346,11
1041922,1041922,11
1041922,1041030,11
1041922,894466,11
1041922,780806,11
1041922,1017344,11
1041922,1017728,11
1041922,1025538,11
1041922,1040896,11
1041922,1025538,11
1041922,116230,11
1041922,1042306,11
1041922,1043970,11
1041922,1017606,11
1041922,1040898,11
1041922,1043970,11
1041922,1025538,11
1041922,386560,11
1041922,1025542,11
1041922,493056,11
1041922,1025538,11
1041922,1025538,11
1041922,1025538,11
1041922,1040898,11
1041922,1042182,11
1041922,1041922,11
1041922,1041024,11
1041922,1044226,11
1041922,1025542,11
1041922,1042178,11
1041922,1025538,11
1041922,517634,11
1041922,1041922,11
1041922,1041926,11
1041922,1041926,11
1041922,1043970,11
1041922,1040898,11
1041922,1037830,11
1041922,508418,11
1041922,517766,11
1041922,1041926,11
1041922,894464,11
1041922,1025794,11
1041922,516610,11
1041922,1025542,11
1031685,1048071,11
1031685,769537,11
1031685,1027975,11
1031685,1043975,11
1031685,523909,11
1031685,1031813,11
1031685,1031815,11
1031685,1027717,11
1031685,1027719,11
1031685,1027751,11
1031685,1044101,11
1031685,765573,11
1031685,652800,11
1031685,769669,11
1031685,1046661,11
1031685,1032071,11
1031685,1025537,11
1031685,1031681,11
1031685,1031681,11
1031685,769667,11
1031685,1048065,11
1031685,1027589,11
1031685,502278,11
1031685,765444,11
1031685,1031808,11
1031685,1031815,11
1031685,1031685,11
1031685,1029637,11
1031685,769029,11
1031685,1025537,11
1031685,1031687,11
1031685,1027713,11
1031685,1031685,11
1031685,1042053,11
1031685,1031813,11
1031685,1031680,11
1031685,1048213,11
1031685,1044097,11
1031685,769540,11
1031685,1032069,11
1031685,1031681,11
1031685,765441,11
1031685,1027719,11
1031685,1031687,11
1031685,896519,11
1031685,1031684,11
1031685,1031812,11
1031685,765440,11
1031685,638469,11
1031685,1027585,11
1031685,769537,11
1031685,769536,11
1031685,769553,11
1031685,769796,11
1031685,1027975,11
1031685,1027846,11
1031685,765445,11
1031685,1021703,11
1031685,1027973,11
1031685,114176,11
1031685,1032071,11
1031685,1043973,11
1031685,769591,11
1031685,1048065,11
1031685,1031681,11
1031685,1031809,11
1031685,765447,11
1031685,1019397,11
1031685,1031808,11
1031685,1029638,11
1031685,1043970,11
1031685,1027587,11
1031685,1031943,11
1031685,781825,11
1031685,1048069,11
1031685,1031863,11
1031685,1032069,11
1031685,769536,11
1031685,1027589,11
1031685,769537,11
1031685,1032069,11
1031685,1027717,11
1031685,1027077,11
1031685,1027845,11
1031685,1027719,11
1031685,1032071,11
1031685,1031941,11
1031685,1048071,11
1031685,1031812,11
1031685,1031687,11
1031685,1027591,11
1031685,507653,11
1031685,1027589,11
1031685,1031941,11
1031685,1032065,11
1031685,1026561,11
1031685,1043975,11
1031685,769671,11
1031685,769669,11
1031685,1027589,11
910854,386566,11
910854,910850,11
910854,910850,11
910854,910854,11
910854,894470,11
910854,894470,11
910854,1025670,11
910854,909828,11
910854,386694,11
910854,58886,11
910854,1041926,11
910854,910982,11
910854,1025542,11
910854,1041926,11
910854,385542,11
910854,1042306,11
910854,894596,11
910854,1041927,11
910854,911106,11
910854,377350,11
910854,909830,11
910854,386566,11
910854,361990,11
910854,909826,11
910854,910854,11
910854,910854,11
910854,894470,11
910854,910854,11
910854,386562,11
910854,910854,11
910854,388614,11
910854,385538,11
910854,1041926,11
910854,385670,11
910854,1044230,11
910854,909830,11
910854,910850,11
910854,1025543,11
910854,386882,11
910854,1040902,11
910854,910854,11
910854,126470,11
910854,1040898,11
910854,1025542,11
910854,910854,11
910854,894466,11
910854,910854,11
910854,1041922,11
910854,388614,11
910854,517894,11
910854,910854,11
910854,909830,11
910854,910854,11
910854,1041926,11
910854,779782,11
910854,386566,11
910854,1041926,11
910854,386694,11
910854,648710,11
910854,369158,11
910854,1042310,11
910854,885254,11
910854,650758,11
910854,516614,11
910854,910854,11
910854,386566,11
910854,910982,11
910854,909830,11
910854,1041926,11
910854,894854,11
910854,1025538,11
910854,894470,11
910854,386564,11
910854,1025542,11
910854,910854,11
910854,910854,11
910854,370182,11
910854,894471,11
910854,902658,11
910854,385670,11
910854,894470,11
910854,388614,11
910854,386566,11
910854,1025542,11
910854,516614,11
910854,632320,11
910854,386562,11
910854,386566,11
910854,1025542,11
910854,648710,11
910854,1041926,11
910854,894854,11
910854,910854,11
910854,1040898,11
910854,894464,11
910854,910854,11
910854,1041926,11
910854,386566,11
910854,386566,11
910854,1025542,11
1027974,1027974,21
1027974,1044359,21
1027974,520071,21
1027974,1027974,21
1027974,1027975,21
1027974,1044366,21
1027974,516998,21
1027974,503687,21
1027974,501639,21
1027974,1044231,21
1027974,634756,21
1027974,769926,21
1027974,894854,21
1027974,1032070,21
1027974,1027968,21
1027974,520070,21
1027974,501638,21
1027974,503682,21
1027974,765830,21
1027974,1025922,21
1027974,1025927,21
1027974,502662,21
1027974,503686,21
1027974,782214,21
1027974,503687,21
1027974,1025926,21
1027974,1025926,21
1027974,1048454,21
1027974,503687,21
1027974,503686,21
1027974,1048455,21
1027974,1030022,21
1027974,1027975,21
1027974,1016711,21
1027974,1025958,21
1027974,1026949,21
1027974,634754,21
1027974,1044359,21
1027974,1016704,21
1027974,1017734,21
1027974,885638,21
1027974,1027970,21
1027974,1025927,21
1027974,1025926,21
1027974,1027974,21
1027974,1026950,21
1027974,1048455,21
1027974,503686,21
1027974,1042311,21
1027974,1027975,21
1027974,1044358,21
1027974,501702,21
1027974,896902,21
1027974,638854,21
1027974,503687,21
1027974,894855,21
1027974,503686,21
1027974,503687,21
1027974,1031942,21
1027974,110338,21
1027974,1025922,21
1027974,1021830,21
1027974,1044358,21
1027974,503687,21
1027974,495494,21
1027974,1025924,21
1027974,1027973,21
1027974,769927,21
1027974,1025926,21
1027974,1025922,21
1027974,1027970,21
1027974,1025926,21
1027974,1025926,21
1027974,1044358,21
1027974,1032071,21
1027974,1044358,21
1027974,1025922,21
1027974,1027846,21
1027974,769926,21
1027974,1027969,21
1027974,1027974,21
1027974,1041351,21
1027974,1044358,21
1027974,1044359,21
1027974,114566,21
1027974,1025927,21
1027974,1032070,21
1027974,1042310,21
1027974,1032071,21
1027974,782215,21
1027974,1025922,21
1027974,1025922,21
1027974,1027975,21
1027974,1032070,21
1027974,1027974,21
1027974,900998,21
1027974,1027971,21
1027974,1027590,21
1027974,1027974,21
1027974,493446,21
648070,623490,21
648070,117382,21
648070,386950,21
648070,781190,21
648070,626566,21
648070,764802,21
648070,125574,21
648070,765826,21
648070,647808,21
648070,119302,21
648070,894854,21
648070,1042307,21
648070,1041303,21
648070,320388,21
648070,782214,21
648070,372614,21
648070,631686,21
648070,1046406,21
648070,648710,21
648070,1043334,21
648070,623366,21
648070,126855,21
648070,631458,21
648070,370567,21
648070,762752,21
648070,894470,21
648070,910223,21
648070,1042310,21
648070,782981,21
648070,123782,21
648070,647808,21
648070,634758,21
648070,650114,21
648070,650118,21
648070,763782,21
648070,1045383,21
648070,779142,21
648070,623494,21
648070,634758,21
648070,647684,21
648070,893830,21
648070,652166,21
648070,894854,21
648070,123654,21
648070,634758,21
648070,1041286,21
648070,782214,21
648070,124800,21
648070,385926,21
648070,638854,21
648070,912262,21
648070,640899,21
648070,508678,21
648070,385670,21
648070,390022,21
648070,557570,21
648070,637828,21
648070,633729,21
648070,903046,21
648070,361351,21
648070,647814,21
648070,558598,21
648070,624518,21
648070,634502,21
648070,651910,21
648070,124806,21
648070,765831,21
648070,632452,21
648070,516998,21
648070,369542,21
648070,912263,21
648070,260998,21
648070,910208,21
648070,650758,21
648070,1041284,21
648070,648068,21
648070,634758,21
648070,115590,21
648070,911238,21
648070,910210,21
648070,634758,21
648070,628614,21
648070,1033094,21
648070,385926,21
648070,116612,21
648070,893830,21
648070,648064,21
648070,371584,21
648070,641926,21
648070,896898,21
648070,911236,21
648070,108422,21
648070,634758,21
648070,639878,21
648070,893830,21
648070,639878,21
648070,911238,21
648070,1042310,21
648070,1042310,21
648070,894854,21
1017734,369538,21
1017734,1025926,21
1017734,755586,21
1017734,952198,21
1017734,886662,21
1017734,493446,21
1017734,755591,21
1017734,1017735,21
1017734,1025926,21
1017734,626562,21
1017734,361350,21
1017734,1025926,21
1017734,1025927,21
1017734,1025924,21
1017734,1025922,21
1017734,1025926,21
1017734,886662,21
1017734,1041286,21
1017734,1027974,21
1017734,1025926,21
1017734,1025927,21
1017734,1017606,21
1017734,909190,21
1017734,108422,21
1017734,886662,21
1017734,1027974,21
1017734,1025670,21
1017734,501638,21
1017734,1025926,21
1017734,1017734,21
1017734,886662,21
1017734,1025927,21
1017734,1025926,21
1017734,493446,21
1017734,1017735,21
1017734,885254,21
1017734,369542,21
1017734,1017734,21
1017734,501639,21
1017734,894854,21
1017734,1017734,21
1017734,886534,21
1017734,902022,21
1017734,501638,21
1017734,501254,21
1017734,1017735,21
1017734,1019782,21
1017734,1017734,21
1017734,493058,21
1017734,1017734,21
1017734,1017734,21
1017734,1017734,21
1017734,1017734,21
1017734,1025926,21
1017734,1017730,21
1017734,1025926,21
1017734,501639,21
1017734,1019782,21
1017734,362370,21
1017734,1017734,21
1017734,1025798,21
1017734,1017734,21
1017734,493446,21
1017734,1017734,21
1017734,364422,21
1017734,361345,21
1017734,1017734,21
1017734,1017602,21
1017734,493454,21
1017734,1017734,21
1017734,893830,21
1017734,1017734,21
1017734,1025922,21
1017734,886662,21
1017734,1025926,21
1017734,624518,21
1017734,1041286,21
1017734,886662,21
1017734,1025927,21
1017734,1025926,21
1017734,894854,21
1017734,1019783,21
1017734,410532,21
1017734,1025926,21
1017734,1025926,21
1017734,1017734,21
1017734,1017743,21
1017734,1025926,21
1017734,894854,21
1017734,886662,21
1017734,1036166,21
1017734,1017732,21
1017734,894854,21
1017734,372614,21
1017734,1017735,21
1017734,501638,21
1017734,1041287,21
1017734,362374,21
1017734,1025926,21
1017734,1042311,21
651142,786310,21
651142,782214,21
651142,781190,21
651142,913286,21
651142,650886,21
651142,1044354,21
651142,651136,21
651142,634758,21
651142,765826,21
651142,634502,21
651142,655238,21
651142,655234,21
651142,1044359,21
651142,651142,21
651142,647046,21
651142,782246,21
651142,634752,21
651142,634758,21
651142,126854,21
651142,651138,21
651142,651142,21
651142,651142,21
651142,638853,21
651142,655239,21
651142,651140,21
651142,782214,21
651142,911238,21
651142,651138,21
651142,634498,21
651142,634758,21
651142,651142,21
651142,386950,21
651142,651142,21
651142,651142,21
651142,109446,21
651142,649094,21
651142,769926,21
651142,651142,21
651142,634758,21
651142,110471,21
651142,126854,21
651142,655238,21
651142,910215,21
651142,786310,21
651142,110470,21
651142,642947,21
651142,894854,21
651142,102278,21
651142,634754,21
651142,1025926,21
651142,634758,21
651142,651142,21
651142,649094,21
651142,130950,21
651142,649094,21
651142,125824,21
651142,651142,21
651142,765827,21
651142,126854,21
651142,896902,21
651142,385668,21
651142,894854,21
651142,393094,21
651142,769958,21
651142,649990,21
651142,634755,21
651142,1034118,21
651142,638854,21
651142,913286,21
651142,651142,21
651142,634758,21
651142,110468,21
651142,1025926,21
651142,765826,21
651142,386950,21
651142,655238,21
651142,634754,21
651142,1042182,21
651142,651142,21
651142,1032067,21
651142,651136,21
651142,1044354,21
651142,634758,21
651142,130950,21
651142,109446,21
651142,126466,21
651142,1048454,21
651142,638850,21
651142,651142,21
651142,518022,21
651142,917383,21
651142,781958,21
651142,651142,21
651142,896898,21
651142,651136,21
651142,650886,21
651142,632710,21
651142,651138,21
651142,896903,21
651142,655238,21
650759,650886,21
650759,786194,21
650759,650753,21
650759,650754,21
650759,749191,21
650759,912903,21
650759,1044102,21
650759,634503,21
650759,1044103,21
650759,633346,21
650759,1027591,21
650759,910854,21
650759,781830,21
650759,638470,21
650759,634498,21
650759,634534,21
650759,651143,21
650759,769671,21
650759,388614,21
650759,638598,21
650759,110342,21
650759,905094,21
650759,776870,21
650759,1044231,21
650759,388743,21
650759,781831,21
650759,519683,21
650759,634500,21
650759,634368,21
650759,124421,21
650759,781959,21
650759,1017607,21
650759,1042181,21
650759,749063,21
650759,634502,21
650759,651143,21
650759,650758,21
650759,896774,21
650759,626178,21
650759,781830,21
650759,650758,21
650759,651142,21
650759,1042182,21
650759,782215,21
650759,763394,21
650759,781447,21
650759,650886,21
650759,1043975,21
650759,651142,21
650759,649729,21
650759,648839,21
650759,781830,21
650759,769542,21
650759,1027591,21
650759,768903,21
650759,650758,21
650759,650754,21
650759,642562,21
650759,651143,21
650759,257799,21
650759,634374,21
650759,651143,21
650759,634503,21
650759,650883,21
650759,650756,21
650759,910851,21
650759,638855,21
650759,648707,21
650759,1041927,21
650759,781954,21
650759,651142,21
650759,786050,21
650759,780322,21
650759,1044100,21
650759,114310,21
650759,648967,21
650759,909956,21
650759,912898,21
650759,1048486,21
650759,636422,21
650759,631296,21
650759,123905,21
650759,1042951,21
650759,651782,21
650759,650759,21
650759,634371,21
650759,1025671,21
650759,130560,21
650759,110082,21
650759,913158,21
650759,110343,21
650759,634375,21
650759,519174,21
650759,110470,21
650759,261269,21
650759,1027975,21
650759,626182,21
650759,632454,21
650759,634369,21
650759,650759,21
525313,262233,21
525313,967681,21
525313,394249,21
525313,557568,21
525313,558209,21
525313,549894,21
525313,755456,21
525313,568870,21
525313,886273,21
525313,525442,21
525313,557568,21
525313,394247,21
525313,787457,21
525313,17408,21
525313,566401,21
525313,492033,21
525313,270408,21
525313,525313,21
525313,688128,21
525313,263171,21
525313,344576,21
525313,525314,21
525313,33856,21
525313,558080,21
525313,107521,21
