config_from,config_to,weight
378758,518021,3
378758,518022,44
378758,518023,1
378758,518030,3
378758,518038,4
378758,519041,2
378758,519044,2
378758,519046,22
378758,519054,3
378758,519814,1
378758,519942,1
378758,519943,7
378758,520066,2
378758,520068,1
378758,520070,31
378758,520071,2
378758,520078,1
378758,520966,2
378758,521094,6
378758,523014,3
378758,523140,9
378758,523142,1
378758,524038,1
378758,524160,1
378758,524162,3
378758,524166,48
378758,524167,2
378758,558598,2
378758,560646,1
378758,560647,2
378758,565760,2
378758,565888,7
378758,566784,2
378758,590336,4
378758,591360,1
378758,598528,3
378758,623488,5
378758,623490,2
378758,623494,33
378758,624128,6
378758,624130,3
378758,624134,2
378758,624256,9
378758,624262,5
378758,624512,24
378758,624514,7
378758,624518,37
378758,626183,2
378758,626306,4
378758,626310,1
378758,626562,1
378758,628614,11
378758,630406,1
378758,630662,3
378758,631680,11
378758,631682,9
378758,631686,4
378758,632320,4
378758,632448,13
378758,632449,4
378758,632454,9
378758,632704,47
378758,632705,4
378758,632706,1
378758,632710,29
378758,632711,1
378758,633478,6
378758,634374,6
378758,634496,3
378758,634497,12
378758,634499,3
378758,634502,9
378758,634503,8
378758,634752,11
378758,634753,11
378758,634754,43
378758,634755,3
378758,634758,18
378758,634759,1
378758,636806,2
378758,638849,2
378758,638851,1
378758,638854,36
378758,638855,7
378758,639878,8
378758,639894,2
378758,640646,5
378758,640898,2
378758,640902,1
378758,642567,1
378758,647682,2
378758,647810,2
378758,647814,3
378758,648066,8
378758,648834,7
378758,648838,3
378758,649088,1
378758,649090,10
378758,649093,4
378758,649094,2
378758,649095,5
378758,649862,2
378758,650112,9
378758,650114,3
378758,650118,9
378758,650882,2
378758,650886,1
378758,651010,8
378758,651136,5
378758,651137,1
378758,651138,36
378758,651139,1
378758,651142,24
378758,651143,2
378758,655106,5
378758,655234,2
378758,655235,2
378758,655238,5
378758,754178,4
378758,754562,26
378758,755202,4
378758,755206,2
378758,755462,7
378758,755584,4
378758,755586,24
378758,755590,2
378758,759686,5
378758,761734,10
378758,762368,3
378758,762370,10
378758,762374,2
378758,763392,1
378758,763398,13
378758,763526,2
378758,763650,1
378758,763654,3
378758,763776,3
378758,763778,2
378758,763782,1
378758,765446,2
378758,765571,3
378758,765574,3
378758,765575,3
378758,765824,8
378758,765826,3
378758,765830,10
378758,769667,2
378758,769926,27
378758,769927,5
378758,769935,1
378758,778752,6
378758,778754,4
378758,778758,2
378758,779782,1
378758,780162,2
378758,781190,4
378758,781830,2
378758,781955,7
378758,782210,5
378758,782214,4
378758,782848,5
378758,786054,7
378758,786307,1
378758,786308,10
378758,786310,16
378758,786311,11
378758,884865,2
378758,884867,1
378758,885510,5
378758,885638,7
378758,885891,1
378758,886272,5
378758,886278,9
378758,886400,7
378758,886406,13
378758,886530,2
378758,886534,2
378758,886656,21
378758,886658,7
378758,886660,4
378758,886662,102
378758,886663,15
378758,886668,3
378758,886670,10
378758,888448,3
378758,888704,6
378758,888706,6
378758,888710,12
378758,890758,6
378758,893702,6
378758,894464,1
378758,894470,20
378758,894592,13
378758,894594,3
378758,894598,11
378758,894848,16
378758,894849,5
378758,894850,13
378758,894852,7
378758,894854,79
378758,894855,27
378758,894860,5
378758,894862,12
378758,894863,1
378758,896512,5
378758,896640,2
378758,896646,13
378758,896647,2
378758,896768,6
378758,896896,2
378758,896897,2
378758,896898,4
378758,896902,51
378758,896903,25
378758,898950,4
378758,900994,1
378758,900998,3
378758,901888,3
378758,901889,8
378758,902022,29
378758,902657,3
378758,902784,1
378758,902785,3
378758,902786,1
378758,902787,1
378758,902790,1
378758,902913,6
378758,902918,3
378758,903041,1
378758,903044,3
378758,903046,68
378758,905094,4
378758,909958,3
378758,910086,9
378758,910212,2
378758,910214,18
378758,910222,3
378758,910223,2
378758,910254,1
378758,910255,4
378758,910850,16
378758,910976,4
378758,910978,19
378758,910982,14
378758,911110,7
378758,911232,3
378758,911233,1
378758,911234,8
378758,911236,2
378758,911237,1
378758,911238,53
378758,911239,5
378758,911246,1
378758,912262,7
378758,913281,2
378758,913282,2
378758,913286,38
378758,913287,6
378758,913318,2
378758,914310,1
378758,960391,9
378758,978439,2
378758,993154,1
378758,1001344,3
378758,1015808,1
378758,1015936,1
378758,1015937,3
378758,1016320,7
378758,1016706,6
378758,1017344,23
378758,1017350,1
378758,1017728,24
378758,1017730,63
378758,1017731,4
378758,1017734,130
378758,1017735,13
378758,1019394,1
378758,1019398,1
378758,1019776,2
378758,1019778,13
378758,1019782,30
378758,1019783,6
378758,1021831,13
378758,1023878,1
378758,1024911,3
378758,1025536,34
378758,1025538,32
378758,1025542,3
378758,1025664,1
378758,1025666,3
378758,1025794,11
378758,1025920,14
378758,1025922,38
378758,1025923,21
378758,1025926,152
378758,1025927,88
378758,1025930,1
378758,1025931,2
378758,1025935,10
378758,1027584,1
378758,1027586,6
378758,1027590,4
378758,1027715,3
378758,1027718,11
378758,1027846,16
378758,1027847,2
378758,1027968,11
378758,1027969,9
378758,1027970,7
378758,1027971,4
378758,1027974,73
378758,1027975,40
378758,1030022,12
378758,1030038,5
378758,1032070,16
378758,1032071,20
378758,1032079,16
378758,1032086,8
378758,1033094,10
378758,1033734,2
378758,1034112,7
378758,1034115,3
378758,1034118,38
378758,1034119,14
378758,1036166,1
378758,1036167,5
378758,1037190,1
378758,1038214,15
378758,1038215,11
378758,1040262,6
378758,1040294,3
378758,1040898,6
378758,1040902,14
378758,1041030,5
378758,1041154,3
378758,1041156,1
378758,1041158,22
378758,1041286,63
378758,1041287,52
378758,1041294,3
378758,1041295,6
378758,1041926,4
378758,1042048,3
378758,1042182,14
378758,1042306,13
378758,1042307,10
378758,1042308,1
378758,1042309,4
378758,1042310,37
378758,1042311,26
378758,1042319,2
378758,1042326,6
378758,1043204,3
378758,1043332,3
378758,1043334,6
378758,1043974,5
378758,1043975,14
378758,1044099,1
378758,1044230,3
378758,1044231,7
378758,1044354,8
378758,1044358,47
378758,1044359,19
378758,1044367,1
378758,1044374,8
378758,1045382,4
378758,1047428,3
378758,1048198,3
378758,1048450,1
378758,1048454,34
378758,1048455,9
378758,1048470,1
524175,94080,3
524175,94082,2
524175,99206,4
524175,100230,17
524175,100231,1
524175,102272,5
524175,102274,6
524175,102278,1
524175,106368,1
524175,106374,2
524175,107392,3
524175,107393,1
524175,107398,15
524175,108294,1
524175,110342,4
524175,110464,17
524175,110466,10
524175,110470,16
524175,111494,8
524175,112518,1
524175,114304,3
524175,114560,20
524175,114566,53
524175,114567,8
524175,114598,1
524175,114606,4
524175,114614,23
524175,114630,5
524175,114670,6
524175,115200,2
524175,115584,5
524175,115586,4
524175,123392,1
524175,123520,3
524175,123776,17
524175,123778,1
524175,123780,3
524175,123782,9
524175,123783,15
524175,124807,1
524175,125824,2
524175,125828,5
524175,126850,3
524175,127878,12
524175,129926,5
524175,129958,1
524175,130950,10
524175,130998,4
524175,196487,7
524175,237447,5
524175,244620,2
524175,245250,10
524175,245506,2
524175,245510,4
524175,245638,3
524175,245639,16
524175,245646,7
524175,245647,5
524175,245669,6
524175,245671,3
524175,245702,19
524175,245703,9
524175,253831,4
524175,254848,3
524175,254852,1
524175,254860,1
524175,256900,1
524175,256901,3
524175,256903,1
524175,257922,2
524175,257926,5
524175,257935,2
524175,260998,5
524175,260999,10
524175,261061,4
524175,261893,2
524175,261894,3
524175,261901,1
524175,262018,3
524175,262021,7
524175,262022,11
524175,262023,16
524175,262029,1
524175,262030,6
524175,262031,8
524175,262055,4
524175,262062,1
524175,262063,2
524175,262085,8
524175,286728,2
524175,286729,2
524175,297870,1
524175,307086,3
524175,314254,5
524175,318350,5
524175,330630,7
524175,339846,4
524175,344072,2
524175,347014,2
524175,348038,8
524175,352264,3
524175,356224,1
524175,361350,5
524175,362246,3
524175,362254,2
524175,362370,1
524175,362374,36
524175,362375,3
524175,362378,1
524175,362382,14
524175,363398,2
524175,364422,7
524175,364430,12
524175,366470,9
524175,368518,1
524175,369537,8
524175,369542,7
524175,370438,6
524175,370560,3
524175,370566,11
524175,370567,2
524175,370568,4
524175,371590,4
524175,372486,1
524175,372608,1
524175,372614,5
524175,372622,1
524175,374662,10
524175,376709,2
524175,376710,24
524175,376711,1
524175,376718,6
524175,376719,4
524175,376751,1
524175,376814,1
524175,376815,2
524175,376840,2
524175,377352,3
524175,377728,10
524175,377732,9
524175,377734,24
524175,377766,17
524175,378368,3
524175,378626,9
524175,378756,1
524175,378758,20
524175,378790,1
524175,379788,5
524175,379789,2
524175,380814,1
524175,382854,2
524175,383876,2
524175,383884,7
524175,383885,5
524175,383886,3
524175,383887,3
524175,385920,16
524175,385924,7
524175,385926,23
524175,385927,1
524175,386560,1
524175,386562,5
524175,386818,3
524175,386950,10
524175,387974,3
524175,388866,2
524175,388870,7
524175,388998,16
524175,389006,2
524175,389007,10
524175,389030,1
524175,391046,10
524175,392070,25
524175,392078,5
524175,392079,3
524175,392102,2
524175,393094,20
524175,393102,10
524175,393126,2
524175,393134,2
524175,393150,1
524175,411657,2
524175,411913,3
524175,412041,1
524175,412105,1
524175,412553,1
524175,412556,4
524175,412557,8
524175,412558,2
524175,412617,4
524175,416654,1
524175,417801,11
524175,419849,1
524175,424840,8
524175,424842,1
524175,425471,12
524175,425866,8
524175,425983,7
524175,427911,1
524175,428942,2
524175,428943,3
524175,429959,7
524175,429967,3
524175,432015,1
524175,434063,7
524175,436102,2
524175,436103,4
524175,436111,1
524175,438148,5
524175,438150,5
524175,438158,2
524175,438159,8
524175,446343,4
524175,449422,1
524175,452486,3
524175,452495,6
524175,454532,4
524175,454534,2
524175,454542,3
524175,458638,1
524175,458639,6
524175,458703,19
524175,470918,4
524175,470919,1
524175,487296,1
524175,487304,1
524175,487305,10
524175,487309,1
524175,490376,2
524175,490380,1
524175,490382,3
524175,491402,3
524175,491406,2
524175,493312,8
524175,493314,1
524175,493318,9
524175,493440,1
524175,493442,14
524175,493443,5
524175,493446,11
524175,493447,6
524175,495490,9
524175,495494,6
524175,495495,23
524175,497545,1
524175,497551,1
524175,498568,1
524175,499463,6
524175,499584,10
524175,499585,1
524175,499590,6
524175,499591,14
524175,499593,8
524175,499598,5
524175,499599,1
524175,499662,5
524175,499678,2
524175,499679,2
524175,500609,12
524175,500611,4
524175,500614,3
524175,500615,6
524175,501382,8
524175,501506,2
524175,501510,5
524175,501511,7
524175,501632,6
524175,501633,8
524175,501634,19
524175,501635,5
524175,501636,11
524175,501637,2
524175,501638,63
524175,501639,58
524175,501646,9
524175,501655,3
524175,502664,4
524175,503430,1
524175,503681,5
524175,503682,4
524175,503683,2
524175,503684,2
524175,503686,71
524175,503687,60
524175,503692,1
524175,503693,8
524175,503694,8
524175,503695,14
524175,505734,10
524175,505735,7
524175,505743,6
524175,506760,11
524175,506764,12
524175,506765,3
524175,506767,8
524175,507654,1
524175,507663,2
524175,507776,8
524175,507777,2
524175,507780,1
524175,507781,12
524175,507782,181
524175,507783,107
524175,507787,3
524175,507789,8
524175,507790,44
524175,507791,100
524175,507823,3
524175,507846,6
524175,508840,8
524175,509440,1
524175,509696,4
524175,509698,5
524175,509830,7
524175,509838,1
524175,509862,1
524175,509864,2
524175,509868,2
524175,510854,10
524175,511878,3
524175,511879,2
524175,511886,1
524175,511908,2
524175,513956,3
524175,513964,1
524175,514950,14
524175,515975,2
524175,515982,12
524175,516004,1
524175,516006,1
524175,516014,2
524175,516031,2
524175,516874,11
524175,516998,32
524175,516999,1
524175,517000,7
524175,517002,4
524175,517004,8
524175,517007,3
524175,518018,2
524175,518019,1
524175,518022,81
524175,518023,48
524175,518030,2
524175,518031,17
524175,518039,3
524175,518054,7
524175,519040,12
524175,519043,1
524175,519046,4
524175,519047,50
524175,519048,1
524175,519938,3
524175,519942,22
524175,519943,4
524175,520064,2
524175,520065,4
524175,520066,11
524175,520067,9
524175,520069,10
524175,520070,105
524175,520071,193
524175,520077,6
524175,520078,25
524175,520079,74
524175,520100,2
524175,520102,6
524175,520110,7
524175,520111,5
524175,520134,1
524175,521103,2
524175,522118,15
524175,522127,4
524175,523142,4
524175,523143,10
524175,523150,2
524175,523151,26
524175,523663,5
524175,523679,1
524175,523711,5
524175,524038,20
524175,524039,11
524175,524045,4
524175,524046,1
524175,524162,14
524175,524163,9
524175,524164,15
524175,524165,17
524175,524166,132
524175,524167,225
524175,524171,1
524175,524173,28
524175,524174,159
524175,524175,361
524175,524199,15
524175,524206,22
524175,524207,21
524175,524222,8
524175,524223,9
524175,524230,1
524175,524231,6
524175,524238,4
524175,524239,21
524175,558855,2
524175,558983,8
524175,601991,7
524175,606087,2
524175,606119,4
524175,618375,5
524175,624514,5
524175,624515,6
524175,624519,22
524175,626560,16
524175,631428,7
524175,632452,4
524175,632454,1
524175,632705,4
524175,632706,11
524175,632707,3
524175,632710,7
524175,632711,6
524175,634496,17
524175,634630,14
524175,634752,14
524175,634753,5
524175,634754,12
524175,634755,16
524175,634758,5
524175,634760,1
524175,634761,1
524175,634767,8
524175,638502,5
524175,638630,3
524175,638774,2
524175,638848,23
524175,638854,9
524175,638855,6
524175,638882,6
524175,638886,15
524175,638887,2
524175,638898,1
524175,638902,5
524175,647808,4
524175,647812,1
524175,648070,1
524175,648838,1
524175,649856,2
524175,649857,1
524175,650113,1
524175,650758,12
524175,650882,2
524175,650886,7
524175,651139,4
524175,651143,13
524175,651151,2
524175,654209,1
524175,654273,1
524175,654981,1
524175,654983,2
524175,655238,23
524175,655239,3
524175,655246,7
524175,655311,2
524175,696230,1
524175,704390,9
524175,704422,2
524175,720775,7
524175,733063,3
524175,737191,13
524175,749190,1
524175,749446,7
524175,749447,3
524175,760831,4
524175,761735,16
524175,761751,9
524175,761766,6
524175,761782,6
524175,761783,11
524175,761790,3
524175,761791,1
524175,761846,4
524175,761847,12
524175,761855,4
524175,763394,9
524175,763520,3
524175,763650,7
524175,763776,7
524175,763778,9
524175,763779,7
524175,763783,19
524175,765442,1
524175,765702,3
524175,765826,3
524175,765827,12
524175,765830,18
524175,765831,17
524175,765833,3
524175,765839,11
524175,769538,12
524175,769542,6
524175,769574,5
524175,769670,1
524175,769671,2
524175,769702,10
524175,769703,4
524175,769710,1
524175,769794,6
524175,769798,10
524175,769846,4
524175,769921,12
524175,769922,20
524175,769926,93
524175,769927,80
524175,769935,1
524175,769943,10
524175,769954,3
524175,769958,4
524175,769959,35
524175,769967,6
524175,769970,6
524175,769974,1
524175,769975,15
524175,769983,2
524175,769991,14
524175,775970,2
524175,775974,1
524175,778018,4
524175,778119,4
524175,778146,2
524175,778162,1
524175,781186,2
524175,781954,1
524175,781957,1
524175,781959,1
524175,782210,3
524175,782211,5
524175,782214,31
524175,782215,57
524175,782223,4
524175,783232,6
524175,783234,3
524175,784130,3
524175,784162,3
524175,784166,1
524175,784256,10
524175,784258,9
524175,785345,3
524175,785349,8
524175,786053,1
524175,786230,1
524175,786231,24
524175,786305,2
524175,786306,9
524175,786307,4
524175,786310,45
524175,786311,60
524175,786318,28
524175,786319,20
524175,786343,3
524175,786351,3
524175,786359,13
524175,786367,4
524175,786383,1
524175,821127,13
524175,868103,3
524175,868231,1
524175,886656,15
524175,886657,5
524175,886658,6
524175,886659,6
524175,886662,19
524175,886663,12
524175,888704,1
524175,894850,22
524175,894851,5
524175,894854,36
524175,894855,3
524175,894856,7
524175,896902,3
524175,896903,20
524175,896904,12
524175,896906,3
524175,896910,7
524175,898946,3
524175,900999,4
524175,903046,7
524175,910214,9
524175,910850,5
524175,910982,5
524175,911238,14
524175,913030,1
524175,913286,15
524175,913287,6
524175,913295,2
524175,913316,2
524175,915334,1
524175,917412,9
524175,917420,2
524175,917422,5
524175,917455,1
524175,927619,1
524175,927622,1
524175,929671,3
524175,931718,7
524175,942089,3
524175,942854,1
524175,942982,1
524175,944137,7
524175,946055,12
524175,948735,2
524175,949247,2
524175,949759,2
524175,950183,1
524175,950191,5
524175,950207,6
524175,950271,14
524175,952199,1
524175,960390,1
524175,960391,2
524175,962438,7
524175,962439,4
524175,962470,4
524175,962471,1
524175,975750,1
524175,976774,1
524175,978854,5
524175,986886,1
524175,992770,3
524175,992897,2
524175,992898,8
524175,993153,7
524175,993155,8
524175,993156,1
524175,993157,12
524175,993159,8
524175,994817,8
524175,994821,1
524175,994822,8
524175,994823,4
524175,994945,1
524175,995201,8
524175,995203,1
524175,995207,2
524175,997253,2
524175,997254,7
524175,997255,13
524175,999175,1
524175,1003270,26
524175,1008390,4
524175,1008518,4
524175,1009154,3
524175,1009410,2
524175,1011458,3
524175,1011462,3
524175,1011585,1
524175,1011589,1
524175,1011590,8
