config_from,config_to,t_to,sample_to
507654,296838,10,0
886663,296838,10,0
501638,296838,10,0
1025927,296838,10,0
886274,304768,10,0
262144,311296,10,0
262144,311296,10,0
377600,311296,10,0
491520,311296,10,0
0,311296,10,0
360960,311296,10,0
0,311296,10,0
376832,311296,10,0
262144,311368,10,0
0,311808,10,0
100225,311808,10,0
500224,312064,10,0
516608,312192,10,0
516995,320001,10,0
32768,327680,10,0
0,327680,10,0
524289,327680,10,0
262144,327688,10,0
262144,327752,10,0
361350,328192,10,0
0,328192,10,0
524289,328192,10,0
1016832,328192,10,0
262144,328196,10,0
377350,328448,10,0
0,328704,10,0
0,328704,10,0
109440,329216,10,0
633472,329216,10,0
886272,329216,10,0
370630,329600,10,0
886662,329602,10,0
516608,329604,10,0
894854,329606,10,0
362370,329606,10,0
385926,336768,10,0
361472,337408,10,0
886272,337792,10,0
329222,337798,10,0
388999,337798,10,0
100226,337799,10,0
886658,339846,10,0
769926,339846,10,0
516608,344064,10,0
0,344064,10,0
450567,344064,10,0
524289,344064,10,0
0,344064,10,0
32768,344064,10,0
262144,344064,10,0
524289,344064,10,0
262144,344064,10,0
524289,344064,10,0
262144,344064,10,0
491520,344064,10,0
524289,344576,10,0
0,344576,10,0
361472,344576,10,0
0,344576,10,0
117248,344576,10,0
1040896,344576,10,0
262144,344576,10,0
450567,344576,10,0
376838,344576,10,0
362246,344578,10,0
508800,344582,10,0
376832,344966,10,0
360960,345088,10,0
886278,345990,10,0
519686,352768,10,0
126464,352768,10,0
117248,352768,10,0
392710,352768,10,0
491520,360448,10,0
524289,360448,10,0
0,360448,10,0
262144,360448,10,0
1016832,360448,10,0
0,360448,10,0
1016832,360448,10,0
517632,360448,10,0
450567,360448,10,0
329222,360448,10,0
1016833,360448,10,0
99840,360448,10,0
1016833,360448,10,0
500224,360448,10,0
524289,360448,10,0
0,360450,10,0
377348,360451,10,0
376832,360960,10,1
376832,360960,10,1
32768,360960,10,1
500224,360960,10,1
32768,360960,10,1
376832,360960,10,1
385536,360960,10,1
1016832,360960,10,1
1016832,360960,10,1
370564,360960,10,1
500224,360960,10,1
311808,360960,10,1
516608,360960,10,1
361984,360960,10,1
516608,360960,10,1
1041920,360960,10,1
1016832,360960,10,1
376832,360960,10,1
123399,360960,10,1
123399,360960,10,1
329222,360960,10,1
450567,360960,10,1
32768,360960,10,1
117248,360960,10,1
385536,360960,10,1
0,360960,10,1
376832,360960,10,1
491520,360960,10,1
886274,360960,10,1
1041024,360960,10,1
385536,360960,10,1
377348,360960,10,1
1016832,360960,10,1
517638,360960,10,1
117248,360960,10,1
508800,360960,10,1
362370,360960,10,1
632320,360960,10,1
0,360960,10,1
376838,360960,10,1
886272,360960,10,1
377600,360960,10,1
99840,360960,10,1
377600,360960,10,1
262144,360960,10,1
99840,360960,10,1
262144,360960,10,1
508422,360960,10,1
377348,360960,10,1
377348,360960,10,1
118534,360960,10,1
1016322,360960,10,1
1031685,360960,10,1
0,360960,10,1
262144,360960,10,1
376838,360960,10,1
524289,360960,10,1
361984,360960,10,1
361984,360960,10,1
763522,360960,10,1
262144,360960,10,1
377348,360960,10,1
361472,360960,10,1
125826,360960,10,1
361984,360960,10,1
1040896,360960,10,1
1025539,360960,10,1
376838,360960,10,1
117248,360960,10,1
1016832,360960,10,1
311808,360960,10,1
376832,360960,10,1
385536,360960,10,1
311808,360960,10,1
1016833,360960,10,1
1016322,360960,10,1
508800,360960,10,1
117248,360960,10,1
262144,360960,10,1
117248,360960,10,1
377350,360960,10,1
491520,360960,10,1
508422,360960,10,1
32768,360960,10,1
117248,360960,10,1
377350,360960,10,1
262144,360960,10,1
385536,360962,10,1
634370,360962,10,1
1016832,360962,10,1
361472,360962,10,1
362112,360962,10,1
1016839,360962,10,1
369280,360962,10,1
385536,360962,10,1
377350,360962,10,1
558594,360962,10,1
0,360962,10,1
360960,360964,10,1
1016833,360966,10,1
484230,360966,10,1
519686,360966,10,1
508678,360966,10,1
262144,360966,10,1
347910,361088,10,1
100225,361088,10,1
108416,361088,10,1
239488,361088,10,1
524289,361088,10,1
126464,361088,10,1
360960,361088,10,1
311808,361088,10,1
1016833,361088,10,1
634752,361152,10,0
491520,361216,10,2
491520,361216,10,2
239488,361216,10,2
902020,361216,10,2
311808,361216,10,2
558594,361216,10,2
524289,361216,10,2
109440,361216,10,2
377350,361216,10,2
100224,361216,10,2
376832,361216,10,2
500224,361216,10,2
100230,361216,10,2
32768,361216,10,2
361984,361216,10,2
99840,361216,10,2
369280,361216,10,2
385920,361216,10,2
886274,361216,10,2
329222,361218,10,2
117248,361218,10,2
632322,361218,10,2
886658,361218,10,2
115332,361218,10,2
886660,361218,10,2
311808,361220,10,2
329222,361222,10,2
519686,361222,10,2
262144,361222,10,2
1016839,361222,10,2
493442,361222,10,2
385920,361344,10,2
99840,361344,10,2
886274,361344,10,2
260992,361344,10,2
902020,361344,10,2
499462,361344,10,2
100224,361344,10,2
311808,361344,10,2
361344,361344,10,2
508678,361344,10,2
377600,361344,10,2
508800,361344,10,2
911238,361344,10,2
885632,361344,10,2
1041280,361344,10,2
100224,361344,10,2
1041288,361344,10,2
508800,361344,10,2
1025665,361344,10,2
115332,361344,10,2
634496,361344,10,2
361344,361344,10,2
239488,361344,10,2
362376,361344,10,2
378758,361344,10,2
361344,361344,10,2
377600,361344,10,2
886272,361344,10,2
501634,361344,10,2
501634,361344,10,2
377348,361344,10,2
108416,361344,10,2
522118,361344,10,2
1041024,361344,10,2
632448,361344,10,2
100224,361344,10,2
652162,361344,10,2
376838,361344,10,2
436102,361344,10,2
362370,361344,10,2
633728,361344,10,2
902020,361344,10,2
902020,361344,10,2
1024903,361344,10,2
361346,361344,10,2
361346,361344,10,2
1017735,361344,10,2
362376,361344,10,2
508800,361344,10,2
32768,361344,10,2
32768,361344,10,2
1042311,361344,10,2
370630,361344,10,2
362370,361344,10,2
508800,361344,10,2
362112,361344,10,2
369280,361344,10,2
100225,361344,10,2
516865,361344,10,2
362112,361344,10,2
754560,361344,10,2
508800,361344,10,2
361346,361344,10,2
516865,361344,10,2
516865,361344,10,2
370564,361344,10,2
517632,361344,10,2
517632,361344,10,2
385920,361344,10,2
1041288,361344,10,2
361984,361344,10,2
516865,361344,10,2
385920,361344,10,2
1041024,361344,10,2
885632,361344,10,2
886663,361344,10,2
362376,361344,10,2
362368,361344,10,2
100226,361344,10,2
886660,361344,10,2
369280,361344,10,2
501634,361344,10,2
1016832,361344,10,2
516608,361344,10,2
885632,361344,10,2
634752,361344,10,2
886658,361344,10,2
1025920,361344,10,2
886660,361344,10,2
652162,361344,10,2
311808,361344,10,2
1017606,361344,10,2
652162,361344,10,2
652162,361344,10,2
885632,361344,10,2
787334,361344,10,2
369280,361345,10,2
76672,361346,10,2
493442,361346,10,2
377600,361346,10,2
362376,361346,10,2
370630,361346,10,2
239488,361346,10,2
508800,361346,10,2
100225,361346,10,2
886663,361346,10,2
364420,361346,10,2
360960,361348,10,2
362382,361348,10,2
1017478,361348,10,2
378758,361348,10,2
115332,361348,10,2
886660,361348,10,2
362376,361348,10,2
1041024,361348,10,2
508800,361348,10,2
1033990,361349,10,2
100226,361349,10,2
347910,361350,10,2
516998,361350,10,2
385926,361350,10,2
491520,361350,10,2
1017606,361350,10,2
493442,361350,10,2
362112,361350,10,2
100230,361350,10,2
754560,361350,10,2
100230,361350,10,2
377350,361350,10,2
362370,361350,10,2
503682,361350,10,2
392710,361350,10,2
369280,361350,10,2
1040896,361350,10,2
362112,361350,10,2
329222,361350,10,2
508678,361350,10,2
1041024,361350,10,2
1048454,361350,10,2
369280,361350,10,2
894855,361350,10,2
1042304,361350,10,2
362368,361350,10,2
517126,361350,10,2
376838,361350,10,2
361344,361350,10,2
370630,361350,10,2
1017735,361350,10,2
377600,361350,10,2
362376,361350,10,2
902020,361350,10,2
886660,361350,10,2
100224,361350,10,2
493447,361350,10,2
631680,361350,10,2
516995,361350,10,2
1017478,361350,10,2
361344,361350,10,2
1017478,361350,10,2
782214,361350,10,2
361344,361350,10,2
377350,361350,10,2
886278,361350,10,2
763522,361350,10,2
516997,361350,10,2
1042304,361350,10,2
499462,361350,10,2
370564,361350,10,2
508678,361350,10,2
515974,361350,10,2
100224,361352,10,0
360960,361352,10,0
500224,361472,10,0
524289,361472,10,0
508422,361472,10,0
1040896,361472,10,0
754560,361472,10,0
123399,361472,10,0
501506,361472,10,0
524289,361472,10,0
361472,361472,10,0
1016833,361472,10,0
99840,361472,10,0
262144,361472,10,0
1016833,361472,10,0
262144,361472,10,0
361472,361472,10,0
524289,361472,10,0
491520,361472,10,0
885632,361472,10,0
311808,361472,10,0
369280,361472,10,0
1017478,361474,10,0
650752,361474,10,0
362370,361856,10,0
508678,361862,10,0
886658,361862,10,0
902020,361862,10,0
117248,361984,10,1
886272,361984,10,1
1016833,361984,10,1
1041922,361984,10,1
361472,361984,10,1
1041922,361984,10,1
361472,361984,10,1
1027969,361984,10,1
100224,361984,10,1
115332,361984,10,1
524289,361984,10,1
361472,361984,10,1
376838,361984,10,1
508422,361984,10,1
634370,361984,10,1
886272,361984,10,1
388998,361984,10,1
376838,361984,10,1
385536,361984,10,1
1041926,361984,10,1
361472,361984,10,1
499462,361984,10,1
886272,361984,10,1
886278,361984,10,1
361472,361984,10,1
1011200,361984,10,1
516608,361984,10,1
126464,361984,10,1
910854,361984,10,1
886658,361984,10,1
501506,361984,10,1
1016833,361984,10,1
0,361984,10,1
385536,361984,10,1
1025665,361984,10,1
311808,361984,10,1
491520,361984,10,1
517638,361984,10,1
1016832,361984,10,1
517638,361984,10,1
1027969,361984,10,1
385536,361984,10,1
99840,361984,10,1
262144,361984,10,1
886274,361984,10,1
361984,361984,10,1
115332,361984,10,1
126464,361984,10,1
362376,361984,10,1
377348,361984,10,1
524289,361984,10,1
361350,361984,10,1
115332,361984,10,1
115332,361984,10,1
370630,361984,10,1
1011200,361984,10,1
361472,361984,10,1
886272,361984,10,1
364420,361984,10,1
524289,361984,10,1
508422,361984,10,1
99840,361984,10,1
362242,361984,10,1
360960,361984,10,1
361344,361984,10,1
362370,361984,10,1
376838,361984,10,1
362242,361984,10,1
632320,361984,10,1
517126,361984,10,1
262144,361984,10,1
377348,361984,10,1
262144,361984,10,1
376838,361984,10,1
262144,361984,10,1
376838,361984,10,1
262144,361984,10,1
0,361984,10,1
362242,361984,10,1
361472,361984,10,1
362242,361984,10,1
1016832,361984,10,1
910854,361984,10,1
360960,361984,10,1
377600,361984,10,1
361472,361984,10,1
524289,361984,10,1
886274,361984,10,1
362246,361984,10,1
361472,361984,10,1
99840,361984,10,1
632706,361984,10,1
360960,361984,10,1
361472,361984,10,1
1011200,361984,10,1
524289,361984,10,1
377600,361984,10,1
650752,361984,10,1
360960,361984,10,1
361472,361984,10,1
1025538,361984,10,1
376838,361984,10,1
362242,361984,10,1
524289,361984,10,1
377348,361984,10,1
1016832,361984,10,1
385926,361984,10,1
516608,361984,10,1
650752,361984,10,1
99840,361984,10,1
361984,361984,10,1
311808,361984,10,1
311808,361984,10,1
558594,361984,10,1
558594,361984,10,1
1016833,361984,10,1
311808,361984,10,1
1040896,361984,10,1
501506,361984,10,1
1041920,361984,10,1
311808,361984,10,1
1016833,361984,10,1
517632,361984,10,1
558594,361984,10,1
491520,361984,10,1
1040902,361984,10,1
361984,361984,10,1
1041920,361984,10,1
491520,361984,10,1
329222,361984,10,1
376832,361984,10,1
1016832,361984,10,1
311808,361984,10,1
1016322,361984,10,1
558594,361984,10,1
558594,361984,10,1
558594,361984,10,1
1025539,361984,10,1
32768,361984,10,1
885632,361984,10,1
32768,361984,10,1
376832,361984,10,1
376832,361984,10,1
376832,361984,10,1
1044097,361984,10,1
1016833,361984,10,1
376832,361984,10,1
765442,361984,10,1
886274,361984,10,1
32768,361984,10,1
886272,361984,10,1
376832,361984,10,1
311808,361984,10,1
376832,361984,10,1
361984,361984,10,1
108416,361984,10,1
117248,361984,10,1
1016833,361984,10,1
1016833,361984,10,1
361984,361984,10,1
329222,361984,10,1
517632,361984,10,1
311808,361984,10,1
329222,361984,10,1
1016322,361984,10,1
516865,361984,10,1
558594,361984,10,1
369280,361984,10,1
1016832,361984,10,1
377350,361984,10,1
1025922,361984,10,1
1016832,361984,10,1
632322,361984,10,1
508800,361984,10,1
886274,361984,10,1
360960,361984,10,1
516608,361984,10,1
1016832,361984,10,1
99840,361984,10,1
1011200,361984,10,1
648838,361984,10,1
99840,361984,10,1
886274,361984,10,1
929282,361984,10,1
1041926,361984,10,1
1016832,361984,10,1
650759,361984,10,1
886274,361984,10,1
385536,361984,10,1
520065,361984,10,1
886278,361984,10,1
1016833,361984,10,1
329222,361984,10,1
886278,361984,10,1
886278,361984,10,1
311808,361984,10,1
886278,361984,10,1
369280,361984,10,1
500224,361984,10,1
885632,361984,10,1
501506,361984,10,1
369280,361984,10,1
1041920,361984,10,1
632322,361984,10,1
1016833,361984,10,1
632320,361984,10,1
886662,361984,10,1
311808,361984,10,1
491520,361984,10,1
1041920,361984,10,1
787334,361984,10,1
362112,361984,10,1
32768,361984,10,1
117248,361984,10,1
1016832,361984,10,1
650754,361984,10,1
558594,361984,10,1
500224,361984,10,1
1016832,361984,10,1
360960,361984,10,1
329222,361984,10,1
126464,361984,10,1
1016322,361985,10,1
1025538,361985,10,1
362370,361986,10,1
362112,361986,10,1
520070,361986,10,1
886274,361986,10,1
329222,361986,10,1
518918,361986,10,1
362112,361986,10,1
450567,361986,10,1
362112,361986,10,1
376838,361986,10,1
329222,361986,10,1
886272,361986,10,1
886272,361986,10,1
516997,361986,10,1
329222,361986,10,1
1033990,361986,10,1
377348,361986,10,1
100225,361986,10,1
361984,361986,10,1
360960,361986,10,1
886278,361986,10,1
377350,361986,10,1
361984,361986,10,1
108416,361986,10,1
1016833,361986,10,1
1016839,361986,10,1
370438,361986,10,1
361984,361986,10,1
262144,361986,10,1
1016322,361986,10,1
1016322,361986,10,1
500224,361986,10,1
516608,361986,10,1
501377,361986,10,1
493442,361986,10,1
1016322,361986,10,1
436102,361986,10,1
491520,361986,10,1
117248,361986,10,1
491520,361986,10,1
886272,361987,10,1
100225,361988,10,1
361472,361988,10,1
1025539,361988,10,1
1040902,361988,10,1
491520,361988,10,1
886272,361988,10,1
329222,361988,10,1
311808,361990,10,1
886662,361990,10,1
1033090,361990,10,1
377350,361990,10,1
311808,361990,10,1
99840,361990,10,1
519686,361990,10,1
517632,361990,10,1
99840,361990,10,1
32768,361990,10,1
1016322,361990,10,1
517632,361990,10,1
558594,361990,10,1
123399,361990,10,1
32768,361990,10,1
311808,361990,10,1
123399,361990,10,1
362246,361990,10,1
632322,361990,10,1
370564,361990,10,1
117248,361990,10,1
329222,361990,10,1
491520,361990,10,1
634754,361990,10,1
508678,361990,10,1
508678,361990,10,1
886274,361990,10,1
1016832,361990,10,1
1041280,361990,10,1
1016839,361990,10,1
1016832,361990,10,1
1016832,361990,10,1
650754,361990,10,1
902020,361990,10,1
902020,361990,10,1
517126,361990,10,1
1016839,361990,10,1
362242,361990,10,1
524289,361990,10,1
524289,361990,10,1
886278,361990,10,1
362246,361990,10,1
493446,361990,10,1
910854,361990,10,1
910854,361990,10,1
650752,361990,10,1
517638,361990,10,1
370564,361990,10,1
1044134,361990,10,1
558594,361990,10,1
493447,361990,10,1
361472,361990,10,1
376838,361990,10,1
450567,361990,10,1
360960,361990,10,1
500224,361990,10,1
362242,361991,10,1
100226,361991,10,1
886272,361992,10,0
360960,362112,10,1
886278,362112,10,1
765442,362112,10,1
501377,362112,10,1
100226,362112,10,1
362246,362112,10,1
500224,362112,10,1
1041926,362112,10,1
361984,362112,10,1
369280,362112,10,1
369280,362112,10,1
885632,362112,10,1
388998,362112,10,1
886274,362112,10,1
385920,362112,10,1
262144,362112,10,1
632448,362112,10,1
76672,362112,10,1
886272,362112,10,1
361472,362112,10,1
362368,362112,10,1
910982,362114,10,1
385536,362114,10,1
369280,362114,10,1
886272,362116,10,1
100226,362118,10,1
369543,362118,10,1
370630,362118,10,1
508678,362240,10,2
361984,362240,10,2
508800,362240,10,2
362368,362240,10,2
361984,362240,10,2
32768,362240,10,2
100226,362240,10,2
886272,362240,10,2
385920,362240,10,2
99840,362240,10,2
239488,362240,10,2
110464,362240,10,2
511879,362240,10,2
262144,362240,10,2
108416,362240,10,2
361344,362240,10,2
370438,362240,10,2
654848,362240,10,2
632448,362240,10,2
1016832,362240,10,2
361344,362240,10,2
886274,362240,10,2
361344,362240,10,2
361346,362240,10,2
100224,362240,10,2
360960,362240,10,2
1025665,362240,10,2
369280,362240,10,2
558594,362240,10,2
362112,362240,10,2
1041024,362240,10,2
385536,362240,10,2
886274,362240,10,2
385920,362240,10,2
385536,362240,10,2
329222,362240,10,2
886274,362240,10,2
99840,362240,10,2
1016322,362240,10,2
109440,362240,10,2
377600,362240,10,2
1025539,362240,10,2
377600,362240,10,2
362368,362240,10,2
885632,362240,10,2
100225,362240,10,2
886272,362240,10,2
516865,362240,10,2
376832,362240,10,2
99840,362240,10,2
1041288,362240,10,2
631680,362240,10,2
99840,362240,10,2
99840,362240,10,2
1016322,362240,10,2
100226,362242,10,2
493442,362242,10,2
376832,362242,10,2
652162,362242,10,2
100224,362242,10,2
100224,362242,10,2
376838,362242,10,2
100225,362242,10,2
347910,362242,10,2
633728,362242,10,2
385920,362242,10,2
361472,362242,10,2
1041920,362242,10,2
362376,362242,10,2
377348,362242,10,2
1025538,362242,10,2
1016839,362242,10,2
501634,362242,10,2
886272,362242,10,2
376838,362242,10,2
385920,362242,10,2
100224,362242,10,2
362376,362242,10,2
32768,362244,10,2
1025926,362244,10,2
886278,362246,10,2
329222,362246,10,2
886663,362246,10,2
886658,362246,10,2
347910,362246,10,2
886278,362246,10,2
1016322,362246,10,2
361472,362246,10,2
329222,362246,10,2
493447,362246,10,2
377350,362246,10,2
361344,362246,10,2
329222,362246,10,2
886278,362246,10,2
361350,362246,10,2
787334,362246,10,2
517126,362246,10,2
519686,362246,10,2
369543,362246,10,2
370564,362246,10,2
362242,362246,10,2
501377,362246,10,2
361350,362246,10,2
1025538,362246,10,2
392710,362246,10,2
902020,362246,10,2
1025538,362246,10,2
508422,362246,10,2
626566,362246,10,2
493447,362246,10,2
329222,362246,10,2
1016832,362246,10,2
362370,362246,10,2
123399,362246,10,2
361346,362246,10,2
100226,362246,10,2
501634,362246,10,2
787334,362246,10,2
361346,362246,10,2
372610,362246,10,2
100225,362246,10,2
520065,362246,10,2
632710,362246,10,2
886662,362246,10,2
108416,362246,10,2
361472,362246,10,2
886278,362246,10,2
885632,362246,10,2
511879,362246,10,2
1017732,362246,10,2
1016322,362246,10,2
501377,362246,10,2
501506,362246,10,2
499462,362246,10,2
638886,362246,10,2
361984,362246,10,2
100226,362246,10,2
896898,362246,10,2
894598,362246,10,2
910982,362246,10,2
329222,362246,10,2
100226,362246,10,2
376838,362246,10,2
123399,362246,10,2
377348,362246,10,2
493447,362246,10,2
123399,362246,10,2
894854,362246,10,2
910854,362246,10,2
370630,362246,10,2
1032066,362246,10,2
1017478,362246,10,2
650754,362246,10,2
370438,362246,10,2
1025539,362246,10,2
517638,362246,10,2
913286,362246,10,2
886660,362247,10,2
1017732,362368,10,2
491520,362368,10,2
362112,362368,10,2
115332,362368,10,2
436102,362368,10,2
329222,362368,10,2
1016832,362368,10,2
100225,362368,10,2
491520,362368,10,2
626566,362368,10,2
378758,362368,10,2
115332,362368,10,2
115332,362368,10,2
377600,362368,10,2
362376,362368,10,2
108416,362368,10,2
362112,362368,10,2
1017732,362368,10,2
100226,362368,10,2
100225,362368,10,2
126592,362368,10,2
100226,362368,10,2
886274,362368,10,2
377600,362368,10,2
100226,362368,10,2
1016832,362368,10,2
436102,362368,10,2
378758,362368,10,2
377600,362368,10,2
516997,362368,10,2
886274,362368,10,2
362376,362368,10,2
370564,362368,10,2
1016832,362368,10,2
632320,362368,10,2
632320,362368,10,2
651170,362368,10,2
508422,362368,10,2
1017732,362368,10,2
362376,362368,10,2
633472,362368,10,2
115332,362368,10,2
362368,362368,10,2
115332,362368,10,2
886272,362368,10,2
